AirVelocity_AirTemperature,Humidity,Clo,HeartRate,SkinTemperature,PMV
"(0.1721772183195659, 21.872397584845224)",27.416857992163806,0.5,84.53680267621458,33.579285934569995,-0.0
"(0.5863921602401237, 21.818730078080172)",42.483387274373904,0.8693923159120911,77.28127741791393,32.600748794020745,0.0
"(0.2948291894113286, 17.008502082489432)",28.4007107995947,1.5,75.95171058087377,33.64596014003884,0.0
"(0.288308211567378, 20.702268234551426)",20.0,1.2114752407280478,71.0749298371955,33.786006840869646,-0.0
"(0.22799841459379744, 22.089475011621477)",37.12055825766914,0.5,84.64042031123633,33.13610019597798,-0.0
"(0.08775061719321739, 20.336839783716275)",41.73013374658723,0.993733837586008,71.00216243317116,31.734165379222006,0.01
"(0.5665967717004207, 23.995868716820475)",20.0,0.884430309603942,69.5108424015592,34.05700892382473,-0.01
"(0.2968216902493757, 23.410102281221118)",22.553153313461568,0.6321558380220234,76.69204788314667,33.99820109779788,0.01
"(0.3317832540842101, 18.431595197887454)",33.88971944692115,1.4791183109161794,71.90596838086164,34.59489325220375,0.0
"(0.13677553952137778, 19.870951810929913)",43.008766080088066,0.8710756903075726,77.26210669921421,31.25005968856754,-0.0
"(0.15970462415595288, 21.62278050821019)",20.0,1.383323139803062,62.84207429783551,31.91144691307332,0.0
"(0.39999749847228516, 19.207036223647002)",44.320355965237454,1.3621237083048932,71.64257487138835,32.286374835905406,-0.0
"(0.6521293835046444, 20.00200722699877)",20.0,1.2536436785557048,75.55104118882421,34.60113524262506,-0.0
"(0.2745965253872312, 24.5275502911354)",41.74180613250918,1.2234478987527844,57.31345254565204,31.857670259220722,-0.01
"(0.412290235655846, 24.55913375371306)",20.0,0.9386446399773082,64.76018749978698,32.019306877714364,0.0
"(0.4955038852693286, 17.18410190551245)",70.83213260685362,1.0777193497452178,85.9778953119098,32.24576277689354,0.0
"(0.1168483402653451, 24.040890396827407)",55.614989783123605,0.6184113811304135,65.74559595007786,34.0073518697984,-0.01
"(0.6331777997779982, 21.780386774939675)",20.0,0.7737202412100448,83.51459256090116,32.51284333885327,-0.0
"(0.21820984334016102, 22.880303014445087)",47.717972783697796,1.2111929200755356,60.08293076805107,33.35471574664071,-0.0
"(0.3374328416722555, 22.8317827922878)",46.82017139898786,1.0397553974116975,65.66808742716634,32.92777847284978,0.01
"(0.16934451047407006, 19.844928964267098)",72.17815661301162,1.0656671932673045,70.92934959521227,33.64478644885553,0.01
"(0.5246812234821775, 21.84746912659366)",20.0,0.8416500590399385,79.6800186900795,32.60320491281344,-0.0
"(0.319498547183601, 19.497178140463664)",22.107951353588433,0.9189288952746183,84.01314751694159,32.52397007857296,0.01
"(1.0, 20.066109332709484)",25.526862183972515,1.5,70.20578258195532,32.99148686767197,-0.01
"(0.4825390663698552, 24.48143606961207)",25.356123926413783,0.5,79.12529435802728,34.42390362785056,-0.01
"(0.1997617648969487, 22.511349052681116)",28.689843702859147,0.5,82.64182750137003,32.612576974198,0.01
"(0.3516961984515772, 22.84984293521511)",41.17268862434061,0.9725771589695476,67.71975992778178,34.0237613254018,-0.0
"(0.6075803521337506, 20.63790922325429)",20.0,1.5,67.76512561735345,31.682835294911193,0.01
"(0.5584695348984294, 18.58577996740847)",20.66104860151977,1.0831216061211724,84.83692264143357,30.95453259522934,-0.01
"(0.022002403926073763, 18.10504830216039)",20.0,1.2202670305199046,74.80164985311055,32.91966623361709,-0.0
"(0.7150192101941992, 21.10862997338978)",31.028863364201655,0.8850041397921202,81.70946315095856,32.150649209238,-0.01
"(0.5680821019001162, 25.874710577562638)",21.804326885185365,0.6941803923084718,66.94265455666846,34.0243290272725,0.01
"(0.2947413093809554, 22.264161002273482)",45.85114658030943,1.2178234842004982,63.45095253388821,32.5956395469503,0.01
"(0.12501634977831477, 20.685038480921026)",28.242996404036795,0.9886888591996374,72.03018896389082,33.73452302590787,-0.01
"(0.2587120254468466, 25.944230134296674)",20.0,0.5066795474354515,68.35370479224902,32.14620901177419,-0.01
"(0.46680735427451475, 21.483326118604474)",20.0,0.8957557715061887,78.66127873680922,32.991096919662716,-0.01
"(0.3668273947263637, 21.515351244248773)",69.54658420019196,0.9625346608837612,70.847919526891,33.89591272894765,0.0
"(1.0, 19.063069174246046)",36.243096138267866,1.163152451821781,81.75042857914237,34.67790065998747,-0.01
"(0.3177606536163644, 26.278349005568877)",36.380106493302236,0.8327939170241393,58.56122500897591,31.806846842640248,0.01
"(0.14205795102743665, 22.28204082140279)",37.54196231840412,0.5762640648924164,77.60577770788109,32.68804963354199,0.0
"(0.11120565155196559, 22.107845312538842)",29.63711904946126,0.5,80.03748751492374,32.431135168979445,-0.01
"(0.4093810728375362, 18.940268169098257)",20.0,1.5,71.44852136847115,31.36582031071191,-0.01
"(0.6272101444208747, 20.994726388890257)",20.0,1.2676758057144202,71.57552622561099,33.182449113074355,-0.0
"(0.4991611564408216, 21.650071328483527)",22.186039209536645,1.2035530510162553,69.98365072471731,31.153645576492966,0.01
"(0.4591254106406689, 21.654355897690888)",29.194162794200945,1.1900983893445314,69.021570635064,32.365307044898195,-0.0
"(0.0036619124187443233, 21.66857319327348)",21.549751504745533,1.3170301262206823,61.7910474830753,32.97018965930862,0.01
"(0.43373245740681415, 19.418326675287)",20.0,1.2840897672983178,75.22337699267467,34.23991608320048,-0.0
"(0.574263348030228, 23.905327703709684)",20.0,0.5587855742130059,81.1776517318151,32.88023551004026,-0.01
"(0.16702873008114372, 17.037365667379785)",20.230366777845465,1.2060912486274953,81.0068739674383,33.256247508363224,-0.01
"(1.0, 25.310066295751223)",20.0,0.5,80.38378298797157,33.275564639258924,0.01
"(0.7697276549995209, 23.8028645820579)",24.225758554067628,1.1633170185406443,64.29691249254316,32.140167576373095,0.01
"(0.18774630835995954, 19.364012176034574)",46.73659000223612,1.199348175703535,71.97429980096032,31.267013794078895,0.01
"(0.18977216082413384, 19.888740828950784)",20.0,1.120815692912719,74.28308827992207,31.988964912274444,-0.0
"(0.8237173955545292, 19.077945350067846)",41.48998761888642,1.173739934571623,80.20907849506808,32.2367977074192,-0.0
"(0.21635731612722917, 22.086373840842157)",20.028555334836327,1.146476516461864,66.90719652526857,32.288698201420914,0.01
"(0.3429924109973418, 23.32882427053409)",26.90977695766652,0.8539962359156377,70.42874074709717,30.785846066147776,0.0
"(0.27508010958153, 20.603311841384592)",20.0,1.5,65.2956568537235,31.600471814762827,-0.01
"(0.7835824325967296, 24.473605486257043)",24.282561965693027,0.7169818863493088,73.86942891840097,31.909833865155505,0.0
"(0.11185602720220221, 20.393478692683033)",39.37524279584273,0.9468649243172775,72.83939565479817,34.36856479349736,0.0
"(0.30141318196896205, 17.246303643683884)",20.0,0.9924432015252582,89.68612947377282,33.93373845599768,-0.01
"(0.2528054624924549, 24.02656711178502)",45.5194133293084,0.6974574573311316,68.4442948877661,33.47069128559666,-0.0
"(0.5305569154309272, 23.539584817194097)",23.72628414364848,0.8169411417472687,72.7346019904775,33.36034901632036,-0.01
"(0.3215044232366437, 22.357101232894472)",43.52182632757998,1.2412452444290771,63.1032480908799,33.004500885163274,0.01
"(0.9235245189868353, 21.182836271948524)",22.017200032671628,1.0227710051173262,78.91355517287391,30.391291820778562,-0.0
"(0.13072521342411045, 18.52004508871228)",61.62074053272747,0.5,94.45783223152162,34.64043031441177,-0.01
"(0.27310143342216975, 21.226440820989197)",20.0,1.0504012312511475,73.12973221282036,32.51300763648055,0.01
"(0.7422957431379866, 21.286537351056236)",20.0,0.9762976208402165,79.59532496552072,32.17230091834918,0.01
"(0.18410957040520748, 21.129976741018474)",20.0,0.6166100351244352,84.48521173509876,32.9618792653639,-0.0
"(0.30146562322455417, 22.385800777440267)",20.0,0.9337218313694499,72.2213940849422,32.04956617500292,0.01
"(0.6903992016373943, 21.95351676858624)",20.0,0.8841567147147342,79.45621202898485,32.93475796732022,0.01
"(0.05882721338590513, 21.114394136166275)",21.700092067293795,1.1624773722892858,66.0382730032001,33.372019261562436,-0.01
"(0.6151900027293737, 22.561720417456588)",25.702828177104248,1.110376295566361,69.27876569063895,30.0,0.01
"(0.10113900914280907, 19.100336798002736)",20.0,0.8553850438116078,80.8182803840235,33.62114440318465,-0.01
"(0.26918584816719254, 24.58239254596317)",20.0,0.8985418984655684,63.841952215827874,34.86328833079053,-0.01
"(0.23547149888080635, 20.000231449702394)",35.17675883187909,1.0616262169422008,74.69964464349755,32.90163936185195,-0.01
"(0.4780113151205238, 22.364209465409967)",63.388023879941116,0.5193998984109973,85.29395848259057,32.98021992291795,-0.01
"(0.8326064854538342, 20.452711381034174)",20.0,1.2651193737069382,74.78775594141864,32.25200269085196,0.01
"(0.10406992604020199, 21.469351317177278)",20.0,1.2358204883600004,64.47511962639827,31.994683512072317,-0.0
"(0.7041289935595603, 22.8808070260249)",52.14216642099061,0.8904014525261613,71.81560435688296,31.82688162123656,-0.01
"(0.8690567436818638, 24.23259804917256)",23.519728185370393,0.6582642722200918,78.10961464692755,31.96257152778653,0.01
"(0.17896117176711757, 17.502314550452418)",25.4687713141636,1.5,72.81073579929536,32.48837673483145,-0.0
"(0.6285644324007783, 22.844923178072253)",34.78633099002831,0.5545688763434782,86.04098280819169,33.34930172324902,-0.01
"(0.11716866437942713, 22.348496546740595)",21.282580380306353,0.6601868193121498,75.01082741213901,33.016459214185794,-0.0
"(0.4088038280127279, 22.834205293849273)",20.0,1.0257326363875232,69.05745249203689,33.21073123445358,-0.01
"(0.21690521795815296, 19.665305981063668)",20.0,1.4435442843300534,68.76233969577262,34.232005960395576,0.01
"(0.7232956159930763, 19.160858335939015)",20.053929358126588,1.278734754783191,78.48798175576167,32.467281533159095,0.01
"(0.17348656195505108, 21.7531279095268)",34.86169319936588,0.8138764293207981,73.92924080939281,32.409365689956516,0.01
"(0.07507837548832974, 18.594101793556238)",56.88663097453561,0.917558934704135,77.9962892991881,33.45008511721761,0.01
"(0.7743938283069571, 23.173426101032256)",20.0,0.867438398652529,75.12254801843113,32.951864157336786,0.0
"(1.0, 20.94665802641035)",30.81324290801818,1.1347627294993596,76.23303962285564,33.2580953848937,0.01
"(0.6312076099499861, 20.805759104570868)",20.80839781746853,1.2747431067746395,71.83727628678098,32.665225313753226,-0.01
"(0.05769585165888025, 22.292510499258714)",31.46743735035258,0.5155281909233951,78.05146568884855,33.46000001340699,0.01
"(1.0, 19.49227412019288)",61.183513990228,1.4198089517925714,70.92746013906287,34.39444514165039,-0.01
"(0.20220461350050287, 17.00829006738128)",30.37467007556615,1.2086938263160232,81.53456066703318,30.435173080625145,0.01
"(0.44655801663896366, 18.566201168464573)",20.0,1.3922594297119946,75.5478079624295,32.62707921939573,-0.0
"(0.45453458210463427, 19.580513484888712)",20.0,0.9615486969712326,84.47319648516536,32.68742780906199,0.01
"(0.21975598519668238, 24.97225912855361)",20.0,0.8262215030720378,63.497694059077624,33.86345605873243,0.01
"(0.24766546579947832, 23.303020956944536)",20.0,0.5,81.06638535615164,31.514035417813943,-0.0
"(0.5159882671580103, 22.257262520298877)",28.39564621642754,0.9528648400074111,73.55750075327526,33.594867011728255,-0.0
"(0.09405221616316312, 23.089868692777344)",20.0,1.0853396234755954,61.96639496799497,32.82938214800375,0.01
"(0.6707270986900873, 24.224842495098905)",20.004373764511374,1.2865952511170176,60.060061358690234,32.67467032235592,-0.01
"(0.3270041105021406, 21.661217756229078)",43.723224349922994,0.5,88.84081950504026,34.52471474444944,-0.01
"(0.5500804323744138, 23.288803318817695)",21.389564484344948,0.8904299542555361,72.0569289235268,31.455646756085176,-0.01
"(0.13685587638074034, 19.271771557771615)",20.0,1.1080631847883822,75.57171500005194,33.38290787637319,0.01
"(0.17627796089330827, 21.990793577250074)",20.0,0.8323520832256658,73.88792305870228,30.695104703481356,0.01
"(0.5757111676098755, 23.714002126318864)",20.0,0.9157548427171093,70.18558660746322,33.28714357324762,0.01
"(0.1918661373528308, 20.15694695210557)",48.29246821880904,0.9723597884875436,74.50045065984811,34.108618978648316,-0.01
"(1.0, 22.453416176602303)",20.0,1.39502110636363,65.00432366355494,32.31965900048785,-0.01
"(0.2536205624141544, 23.941548905973928)",33.04446012166639,0.870938275638729,65.62032992625328,33.858575111306386,0.01
"(0.22454905315726248, 23.66950978407985)",20.0,0.7937078428463569,69.58319257628527,31.81331058266026,0.01
"(0.07679188973793728, 22.657816863018862)",55.154292702171645,0.5294044432711686,73.59008835646684,34.3565179443472,0.01
"(0.23483012842078002, 23.595539025909503)",35.0139952655594,0.960202231091463,64.38405592270308,32.06596284931461,0.01
"(0.1697703284715973, 16.965795490335168)",20.0,0.8478334416958568,92.47476557466251,34.45846405374217,-0.0
"(0.6262934767528701, 22.032629810913832)",60.21451488325672,0.7172068460947649,80.66939430234264,32.709730876604645,0.0
"(0.6290672507022461, 19.107079078256575)",48.23621548171032,1.5,70.04359980885084,31.947476703678348,-0.01
"(0.2500706260910716, 22.060738545684842)",20.0,0.6356122635592054,81.8478902358013,31.917281808822484,0.0
"(0.40957120504821537, 21.061413859451285)",20.0,0.9688801942000661,77.54077812800115,32.466898157982726,-0.0
"(0.11176471568055538, 20.149361246208628)",20.0,1.2206437602144977,68.9274054197039,33.08026583491731,-0.01
"(0.3262534015251192, 21.27864615149658)",43.82532247966633,0.7044408478697712,82.15283830470075,31.609808508996622,0.01
"(1.0, 23.07103678962455)",21.61707259249839,0.855857149928667,77.16009189915366,34.37221352510791,0.01
"(0.8567307799674947, 24.950097819125034)",20.831223039370624,0.9838791459273248,64.38922313536735,32.700817107695855,-0.01
"(0.45739288344965745, 20.288069485478943)",20.0,1.5,67.62872705944301,33.53590504336358,-0.01
"(0.01877284475341806, 24.000019473365082)",20.0,1.0532247635173502,59.259474915339446,33.419710936277845,-0.01
"(0.34538682627225525, 20.192511859283652)",20.0,0.8853454607203403,83.15432355223265,32.93515061207873,0.01
"(0.5447914458970725, 20.422101789694374)",35.27809883044531,0.9104386876988585,82.35833638708567,35.22505144180953,0.01
"(0.40526137455360245, 18.853746848331404)",41.193397834419834,0.9791696841103662,84.17935049371302,30.708516002856765,0.01
"(0.261389813437135, 22.784433371936238)",48.18922007029721,1.3499499497397958,59.05557601324961,32.51204500549135,-0.01
"(0.7114043729370985, 24.381021254139924)",40.88282447517588,0.8190939207117076,68.62437315577377,31.420417058183098,-0.01
"(0.13133893927824675, 20.900661915482637)",40.42189598119056,1.0692418948593587,68.4988703860465,32.178480417829874,-0.01
"(0.4375108809770127, 22.701558266077615)",38.9000354497892,0.714930074630561,77.34200331723494,33.10112137464498,-0.01
"(0.1685863979311485, 21.93938209698454)",20.0,0.7072182402159777,77.2930916536613,33.18002682777084,-0.01
"(1.0, 25.46069400569087)",45.930121426181024,0.7523179000435374,66.69694256184722,34.189842448861846,-0.0
"(0.3560376840230923, 22.65010173107632)",20.0,1.0545002908829533,68.44736444769835,33.83691978799733,-0.01
"(0.07548045377498683, 21.350213750200755)",20.0,0.9231094529775827,70.74330086800481,32.789175378417376,-0.0
"(0.2607457712073795, 21.632371909506986)",34.17410028366262,0.934723282639683,73.09423220568668,31.036217346134432,0.01
"(0.13556998806754586, 21.840813640810197)",23.17371616420204,1.3685026076725118,61.500667847395164,32.59610726833489,-0.01
"(0.08233309600163044, 21.66635307838843)",22.94250116383807,0.9810578156073986,68.00824358392232,32.88480563274072,-0.0
"(0.48783915323449706, 21.308058642703088)",20.0,0.8328954355154298,81.6862824259538,34.69527873608681,-0.01
"(0.2417316520031371, 19.101363707450844)",20.0,0.7282349909518703,90.98088621401358,34.74038415621337,0.01
"(0.2679846328831681, 21.614936853928945)",20.0,0.8743983639049657,76.34168338760321,30.92987164965398,0.01
"(0.483681021058592, 22.46686491238379)",42.8330901786034,0.9784199920039905,70.09207761644345,33.59615390338812,-0.01
"(0.1543290352497746, 19.670444235808045)",26.71725050696294,0.8420856035964186,81.36076037800854,31.174793392290873,0.01
"(0.7547396171078558, 21.947315935196517)",30.625494356385758,1.337590915007952,66.34617717001738,33.42587053546728,0.01
"(0.673648365214492, 25.356547250122357)",54.84902379839537,0.5,73.62670046394621,31.841869345392485,-0.0
"(0.1395966240197855, 17.267545058848288)",20.0,1.2060891654455252,79.59558514640277,35.1896143919112,0.0
"(0.529929335151621, 19.539837303927676)",24.570074543358004,1.2643899723013863,75.90751234612691,32.54474723289128,0.01
"(0.11365224769158642, 24.764273032092753)",62.971787965244516,0.5302973551909599,64.3740858872294,30.793201528978443,0.01
"(0.04958373759411404, 20.397616720457282)",47.70996742475411,1.0060012416265307,69.8172331741133,32.427724835370675,0.01
"(0.8824305867225899, 20.786647212593664)",32.70172228045967,0.8656264154707247,85.24623198337555,33.81510522468576,0.01
"(0.6385450955850628, 18.904200723517782)",32.22895867500847,0.9662963207388915,87.20250725944845,32.72013832394643,-0.01
"(0.43021361721873225, 24.52470663726237)",20.0,0.8297647359056802,67.94598268274865,33.24637139998701,0.01
"(0.8628767469987996, 20.909633292103937)",65.31233719000777,0.6701160439126334,89.89223351304074,33.21937711650605,0.0
"(0.06282470739479516, 21.713600112979453)",24.42003277252916,0.9522315469528496,68.24810122345016,32.041765592593876,-0.01
"(0.2808327976853871, 22.05116577266437)",20.0,1.4698080745043751,61.738240658961985,33.11642578290245,0.01
"(0.3057323210777213, 18.801823592584583)",24.48464471662523,1.3549273481153825,74.04641342280874,32.47398640283782,0.01
"(0.3530218010998081, 21.691949929487002)",54.131540936077116,0.8574965649717508,74.19073157196765,34.46042424430895,-0.01
"(0.5896842463844097, 21.087284650851533)",47.94120269234035,0.7783447238679614,83.28985462609897,34.13468816159385,-0.0
"(0.37313025397974897, 21.713410948683844)",25.941028873561457,1.022856273935546,72.80858934283539,30.0,0.01
"(0.05258325971179315, 20.16596488405839)",20.0,1.2891855424980434,66.9121418068651,33.278451635834564,-0.0
"(0.3678264079016824, 21.37687873521296)",26.662249102090236,1.285705858501434,67.3898356476827,31.52045104603926,-0.0
"(0.085891292888958, 19.719756022578757)",20.0,1.0765386040204876,73.04551150724161,32.651177286574885,0.01
"(0.3448273615762638, 20.84432038794534)",27.712862732453104,1.0686119103768155,74.03255546642379,32.34532401766773,-0.0
"(0.7459631446216577, 21.411168308199315)",23.678597584709877,0.9093783934213262,80.79207048573694,35.215459394197566,0.0
"(0.5851647069549379, 23.990036370627326)",37.52757999724508,0.5,81.900365498397,31.41541209556125,-0.0
"(0.17716158460269055, 21.546859439823283)",46.40581663738244,1.1673067921781326,64.73803534797968,33.0015290214532,-0.01
"(0.8869453710509811, 23.09050109947365)",24.517752409908102,1.444254316886663,61.118273186185455,32.705001584759025,-0.01
"(0.06596985100018492, 20.516627010021068)",57.638055062052416,0.8542908541517678,72.26253758633224,31.219561340682926,0.0
"(0.3108907179471432, 19.536309959103654)",30.251045549940326,1.4531567788108903,69.04356966144844,33.41839380024019,-0.0
"(0.42845274339055595, 19.75964939376625)",20.0,0.7995779900640317,88.79109190401755,33.62425035719405,-0.01
"(0.13151957528368172, 22.39402658534347)",24.399187789168213,0.524411123383627,79.54082590667706,35.18273117683845,-0.01
"(0.20010734930947446, 23.074561272109637)",20.0,0.6986350458134165,73.8294754723517,31.911135422451945,-0.01
"(0.38825680263339235, 19.97338095654178)",20.225892850632448,0.9083648647580483,83.77084568785847,32.14422927654705,0.01
"(0.1832596862162238, 16.05583965785889)",24.214247510618506,1.2122897575260236,84.10097317817876,32.97362008699243,-0.01
"(0.27214996761400956, 22.026849969322797)",20.0,1.2836534708496181,65.13096500960688,32.68970970138351,0.01
"(0.6860068079962514, 23.490921222182024)",20.0,0.7466626385691839,77.15069812820285,35.361970599384655,-0.0
"(0.7040589270400677, 17.5630307046941)",48.21545348756807,1.2473899032872933,82.7032722278131,33.44829770036285,0.01
"(0.3693560131333524, 22.81347914090724)",20.0,1.3900061896223046,61.347003192539084,34.029098510285145,-0.0
"(0.34430199496237324, 17.53646733532376)",28.516147083587768,1.5,74.99815586341289,33.480750181994395,0.01
"(0.3103998299409836, 24.044160395394776)",33.19070942792689,1.059226232857356,61.71264120222244,34.30696625251861,0.01
"(0.4442829913992327, 24.066476616214004)",20.45590247139462,1.1482856869297253,62.27047717157032,35.45720911296448,0.01
"(0.6706637026094635, 22.92269634741054)",62.009730850982294,1.1973824108844495,62.53146349851413,32.886859882763346,0.0
"(0.019182968885253532, 18.762513998716287)",20.0,1.0374055497110357,77.16154088084336,31.547954978851703,0.0
"(0.7132606351645414, 20.15990197003685)",20.0,0.9955423563090894,83.16243637887865,30.069273063239127,0.0
"(0.22785650816333117, 21.982538020838454)",52.177798179714294,0.8158184116385869,72.7211855480531,32.807686737259175,0.01
"(0.4019679385563463, 22.097434207332682)",20.0,0.9388822398828713,74.09397896801174,33.72541576023142,-0.01
"(0.7610123453321491, 22.0404488014875)",27.553580822275634,1.0664313152203948,72.87685941318658,33.72877670197637,-0.0
"(0.20676457838328616, 20.721394739969593)",20.0,1.1862837858065343,70.20439781066736,33.17839653920886,-0.01
"(0.9667582334224655, 24.038010856080316)",21.196915145341396,1.1030757919163998,65.57385890197281,30.356823848839603,-0.0
"(0.3160763744960923, 18.781220238877744)",73.4671627706219,1.4815645647273028,67.16863328365999,34.59006995742767,-0.01
"(0.4261554293773264, 24.06427895724825)",20.0,0.9902843634883864,65.70261115079616,32.07422316841847,0.01
"(0.40253613794437265, 22.65099426879332)",21.70656254360297,0.5,87.79597219701091,32.02731982103115,-0.0
"(0.21072336998741156, 23.153030996741784)",20.0,1.4389615138314313,58.759342147052294,34.11559486126621,-0.01
"(0.1942110328542173, 26.115507276180686)",20.0,0.5,66.38108480845872,33.63366230531924,0.0
"(0.36918273582451655, 22.94581185884791)",20.0,1.014148129498958,68.84345028599188,34.13204299587366,0.01
"(0.08082122959357668, 20.294930552423118)",20.0,0.6101696553003717,84.33471033988113,32.93040019764276,0.0
"(0.09982696426678692, 20.643467737552434)",31.22841364607124,0.8839324828532951,73.75078859296342,32.331006810023496,0.0
"(0.7926515842405213, 22.585585759085394)",20.0,0.7893297874940914,80.20060530966818,34.29045234324289,-0.01
"(0.42687362277826424, 20.630435901073543)",51.70916224957786,0.9042541756483488,78.71194616915011,33.43870814621054,0.0
"(0.6376727244860626, 23.789764059898992)",20.0,0.7889286131592157,74.24070003659405,31.680894260762198,0.01
"(0.6098377298790703, 21.013572881356456)",29.740252311431764,1.0572433180385936,75.78100896676415,32.20951521216389,-0.01
"(0.12586039851712985, 20.770582038660827)",20.0,0.5565597846197468,86.10668349995117,33.29358047237971,0.01
"(0.35350155940899664, 21.263278749092635)",20.0,1.1133833255123595,72.07907866754115,31.97829240437685,-0.01
"(0.4333530543047238, 21.62956426623674)",21.557386017817976,1.0674599420652395,72.88460811548481,34.46531220268211,0.01
"(0.32721295519806, 19.06444961584458)",29.599200843664068,1.3575864867367076,72.97433432509476,34.32897418808519,0.01
"(0.18956446263077387, 17.05737683366289)",20.0,0.8473387664177601,92.83135046159776,31.43133723332905,-0.0
"(0.06554553871693362, 22.047807664613995)",48.17655827720303,0.8174635297227245,68.26859475129987,34.64877396287112,0.01
"(0.1889278815534844, 17.180109190365886)",26.850678557851467,1.0646655990605043,84.94743940105037,33.15483401802139,0.01
"(0.5607983513316533, 23.14621405384761)",20.0,0.515860131501963,87.40420602600291,33.385881902050805,0.01
"(0.2734530869707492, 18.96326562351732)",75.78456291296483,1.3995254395436194,67.6117460877894,32.28160955901944,-0.01
"(0.38761281755529564, 17.89278266318903)",20.0,0.7763578914778745,97.47472373467946,32.47068293853268,0.0
"(0.5127963067070137, 22.480307817270052)",55.475947506986465,1.1436158253071138,64.92973439575346,31.98969901230988,-0.01
"(0.7459935226755552, 24.413326586324455)",20.0,0.764838509243255,72.50498730829048,33.035614759853,-0.01
"(0.6979779513969246, 20.63147788380967)",46.350509561109696,0.977811996257775,78.83925149040667,33.32157463403039,-0.01
"(0.013765279344398182, 20.216801208755772)",20.0,0.8449065048479036,76.93277079436075,33.075960346178654,-0.01
"(0.18455727195365473, 21.591444305066744)",37.234098604435864,0.6762747294679626,79.07073886741834,34.460591392491644,0.01
"(0.4155238933839887, 17.117393630922475)",20.0,1.0652995733996136,89.88558224045356,30.223113727637223,0.0
"(0.3556255582190111, 23.473196573350172)",49.740942578317025,0.8384369367848228,68.13926073484961,33.213963924972646,0.01
"(0.25898420403984823, 20.852335706542497)",20.0,0.9053274069869106,77.79250214012443,33.85745295418936,-0.01
"(0.5730257536576245, 26.553321991062504)",20.0,0.6392206930800699,65.62784401401318,34.49674018279154,0.01
"(0.09283481280550604, 19.753187225093985)",20.0,0.7982823682287081,79.99614131330954,32.86821069076507,-0.01
"(0.40581832887212993, 22.029470921167526)",45.54254680254653,0.7607224572508737,77.95763653161602,32.359839993151574,0.01
"(0.10426703204411653, 20.91898245162103)",47.250223121226334,0.8496867789097067,72.2957674950716,35.236335952468366,0.0
"(0.18747441944949356, 23.0685249771439)",22.775853463854478,0.9026818350739134,67.77629497793433,31.465021351219153,-0.01
"(1.0, 21.922704323138635)",56.69492572270036,0.9210283962489844,76.03313071737114,32.12357402858204,-0.01
"(0.08666742858601023, 21.051510558202303)",24.835716955826186,0.755556829072946,75.9149262202988,34.42369956134088,-0.0
"(0.42600292632383463, 16.390170476740497)",38.71531304622453,1.2866915054605652,83.76245960622579,32.661831048384194,-0.01
"(0.1054241405415048, 19.023006141575458)",56.771746644485475,0.972529711327834,75.44575563146077,34.04080249663576,0.01
"(0.6929194001439829, 22.57073513595003)",20.0,0.9763336476954626,73.60600758989756,32.35555652326214,-0.01
"(1.0, 22.539235487064023)",20.0,0.7658368316822081,82.69856590363007,30.643303274627815,-0.01
"(0.2680458999850501, 24.666606079312157)",20.0,0.9309240033892214,62.756728498318196,30.510249391833938,-0.01
"(0.3957883093452552, 21.95298862461087)",20.0,1.04753236332351,71.83475878200542,32.57920531082215,-0.0
"(0.2688869285525918, 20.593366137720807)",20.0,0.9425777447769639,78.23886144115802,33.229451033291596,0.01
"(0.39271603654480547, 22.176540989657987)",20.0,0.7614433179389682,79.58063752588225,32.936714908472005,0.01
"(0.2445056287751836, 24.426699026993692)",46.34937518180444,0.5519046646352677,70.84822890225776,32.87608733174546,-0.01
"(0.5163507433174547, 21.389751792090273)",57.174562876460655,0.7978435297492433,79.55742372526544,31.901332397630586,-0.0
"(0.21250123270868368, 23.99191095667474)",31.85514702689825,0.6646706396395561,70.21374420316873,31.61593764137404,0.0
"(0.16093023296013653, 22.418725716425524)",62.83856225782093,0.79874649248547,68.60417880311564,33.30938164027499,0.01
"(0.0998011510079187, 21.95014421361601)",24.397896795849913,1.1596268390037792,63.87473469197406,33.919728945359545,-0.0
"(0.8826264370995611, 25.3642977203785)",40.009088038428054,0.8196776703655871,65.43121867037263,32.95197075172531,0.01
"(0.26444700451057507, 21.73129968843181)",42.03989241950127,1.2227109705761041,64.83144888028876,33.80995495895323,-0.01
"(0.41256589984142117, 20.081708198915212)",23.27663715352105,1.0711918638995386,78.31640148364448,35.18502699328313,0.01
"(0.16691881766621197, 19.2046996639337)",21.46349087072364,1.4417283379490153,69.22839661947516,33.51116185487603,0.01
"(0.3448111517909226, 19.871518378788544)",60.49071096605262,1.2334161932920775,70.50058914069263,32.94216236153658,-0.0
"(0.6860665237241976, 22.103316949610885)",37.23690363245599,1.1564152681566722,69.1015269102184,33.81170253529045,0.01
"(0.23499469053781868, 25.83222050861192)",32.96869535811675,0.5,67.26739371079779,33.224829028605214,0.0
"(0.31325941200272694, 21.29309095067331)",20.0,1.2161393820292912,69.2877723424876,32.80256665452434,0.0
"(0.7272402219530678, 18.251721704610986)",46.44003446264606,1.372672490204247,76.63708984701873,33.6754897865688,-0.0
"(0.06451444067022293, 22.30366061975243)",62.30135928916496,0.5388503221311804,74.20802821646518,32.83497465550429,0.01
